a,b,c,d,e,y
2.153610936,-0.403119282,1.81035035,2.109834554,-0.475683284,1
0.75915862,-1.470170635,-0.38160886,-0.969447507,1.995981602,1
-2.599079825,0.46604564,2.050398658,-1.982312551,-0.195089821,1
1.043224324,0.423411886,0.570334836,1.392682702,0.897214458,0
0.012884746,-0.053153056,1.396483153,-0.173332173,2.215389658,1
1.06749615,-0.033328466,-0.326694917,-1.729028099,-0.044948253,1
-0.813395124,-2.388778896,-1.139573344,-0.017568148,2.153352254,0
-0.684455631,0.284946705,-0.383794643,-0.490792903,0.798472652,0
-0.739739172,0.20747829,0.851770157,-0.073778027,0.720208956,0
-1.018863238,-1.666602134,0.072266761,-0.714951852,1.004823419,0
-1.553491677,1.762480049,0.509317971,-0.949323782,0.868883328,1
-0.226334254,-0.579671268,0.142422132,-0.079738873,0.37691664,0
-0.661296343,1.329555251,1.615990766,1.23129367,0.148627239,0
-0.489106782,1.695887462,1.360527226,-0.153257331,0.701027248,0
-0.080874717,-0.718471868,-1.069957178,-0.426068812,0.406489614,0
-1.605359475,1.409329275,0.598454791,-0.366590632,0.619774191,0
-0.807796825,0.470776602,0.08292998,-0.560708685,0.052818824,0
0.295348285,0.310120626,-0.801731831,-1.39990557,0.445214199,0
-2.19034229,1.389961364,3.511269723,-0.117794007,-0.162271654,1
-0.119194419,-0.42921626,-0.797836813,-0.164730376,0.093471132,0
-1.04345515,0.542750361,0.254688426,-0.460879292,-0.479657658,0
-0.981819545,1.697980853,0.681017577,-1.426305927,-0.24120525,1
-1.631669947,1.495825071,0.991784077,-0.884608613,-0.711862645,0
-1.558660198,2.143615126,1.171937023,-1.082944854,-0.239643281,0
1.463235856,-0.825590696,-0.659730407,-0.073146154,0.300921724,0
-0.929431837,0.745775836,1.248758588,-1.318648243,-0.252754825,1
-1.15489986,-0.11908844,1.976131925,0.931167113,0.995455847,0
-0.083732145,-0.470745338,-1.164704735,-0.58815528,0.659761478,0
1.146572006,-0.536780118,1.516916076,1.526636059,-1.041630191,1
-3.096854122,0.560659224,2.043548285,-0.055968778,0.602113197,0
-1.421682344,1.099242916,0.860468275,-0.647862329,-0.880224065,1
1.818102191,-1.152822373,-1.313530167,-0.084226973,0.618693882,0
0.585592196,-0.834236269,1.091396654,1.67983879,-1.109358178,0
0.285953998,-0.879674999,-1.507864417,-0.658027369,0.338003396,0
-0.285764762,1.024535036,1.419002533,-1.000942214,0.26810767,1
-1.090782578,0.552042366,1.239127397,-0.608934681,-0.581068852,0
-1.654054281,1.407841183,0.898460049,-0.227255825,-0.255318499,0
-1.401228017,1.169239162,0.633118554,-0.351410839,-0.128815175,0
-1.981471132,1.859737192,0.776950272,0.105672365,0.084942048,1
-1.455203962,1.292591269,0.233709341,-0.149060937,0.125326745,0
-0.004880973,-0.358033626,1.019601029,2.15534625,-0.856680737,0
-1.310574617,1.016450125,0.042953615,0.1330158,0.08332921,1
-0.314001705,-0.499750357,-0.271908249,0.762263568,0.60998912,0
-1.065769598,-1.462367048,-0.44784547,-0.646261027,1.335896802,0
-2.288885051,2.27454858,1.092977898,0.035687655,0.06379473,0
-0.686840323,0.227634058,-0.745641668,0.309632087,0.263364627,0
-1.01147722,0.678248748,-0.26238737,0.067967843,0.148171531,0
-0.727984528,0.354236812,-0.53089245,-0.051495392,0.11231977,1
0.896308298,-1.385688911,-2.39317395,-0.913539632,0.236387165,1
-0.445015788,0.421024933,0.850206966,-1.605759638,-0.965406558,1
0.105749586,-1.193938938,1.252431774,0.376843417,-1.596769041,0
-0.499660754,-0.223042726,0.825010738,0.095597516,-1.804008892,1
-0.90149463,0.85466539,1.163418345,-1.173379247,-0.683166348,0
3.770294941,0.412425872,1.182970903,-3.50670897,0.12725928,0
0.361973405,-0.443225127,-0.283296512,-1.732104468,-0.483359729,0
-1.14576411,1.879939472,1.465920494,-2.000432002,0.390848085,0
-1.456189008,2.062726477,2.160667511,-2.148185577,-1.18952667,1
-2.595355715,0.75701997,2.921388848,-1.701052161,-0.123866899,1
-0.327401964,-2.635588357,-0.035720554,-0.41352168,-0.577467115,1
-1.234751887,1.212633337,1.543606375,-1.134168713,-0.966756973,1
-0.217330174,-0.065803214,0.519819058,-1.098700387,-0.899631539,1
2.949538257,0.355415179,1.33147696,0.09955022,0.131113569,0
-1.904033913,-0.445124944,1.882299081,-0.872721945,0.250513547,0
0.128022407,-0.693716958,1.110640234,-0.649060089,-0.571951157,1
-0.34317716,-0.318051773,0.761010654,0.034703988,-2.180737923,0
-0.285734548,-1.288439286,2.582742478,0.072210234,-0.513179738,0
0.947452944,-0.930069417,-0.92663619,-2.062272437,-0.358470027,1
-2.577775209,0.474841088,2.885467709,-1.171697012,-0.349058255,1
0.625334929,-1.248958098,0.43930011,-0.550250858,-0.31698354,1
-0.453780596,0.391258743,0.865034276,-1.303011879,-0.956457831,1
-0.203139244,1.571430612,1.498399134,-2.083684649,-0.565858809,0
1.596909417,0.842708214,1.751600495,-0.065458932,-0.321513267,0
2.313915806,0.877035903,2.151593374,-1.951767907,-0.113491917,1
0.574365638,-0.734498955,-0.228416799,-1.811770709,-0.564565781,0
0.725596136,-0.858128076,-0.511321839,-1.861415708,-0.685407887,1
0.283475617,-1.352700819,0.679188202,0.598979744,-1.511131187,0
1.303556776,-0.830897197,3.531918661,-0.414303503,0.564245149,1
1.024701988,-1.147731893,-0.934800515,-1.973939634,-0.619102561,1
0.951576658,-1.195881097,-0.932954803,-1.480212942,-0.413876276,0
0.999637268,-1.462626564,0.025818606,-1.293370942,-0.181758092,0
1.68085361,2.936163022,2.452733274,-1.684386793,1.98611403,0
0.802841963,-0.87706794,-0.768274874,-1.674291867,-0.256125265,0
1.569341141,1.397571069,2.715149028,0.174087598,-0.686228982,0
-1.287797116,1.437282258,1.899985653,-1.356115754,-0.860622859,0
0.787447055,-0.938984123,-0.582111271,-1.830142659,-0.646448575,0
1.192191293,-1.763418128,-1.201652433,-0.702134957,-1.376992102,0
0.299042774,-0.910352824,1.105927049,-0.705398792,-0.450189211,0
0.508092487,-1.379798936,0.551508009,0.266607155,-1.252105179,0
2.25359875,-0.480320762,2.416896053,0.937519849,-1.655419326,0
3.490360741,0.84502086,1.13373397,-4.044067903,0.865655324,1
1.009012617,-1.344860283,-0.029908218,-1.401443369,0.134690445,0
-0.556204517,0.397702077,0.972825594,-1.561937898,-1.208899471,1
0.553444062,-0.158641318,-0.563139365,-2.496961526,0.388945378,1
1.88872657,0.08739166,1.436102223,-2.161600945,-0.352010567,1
1.530188359,-0.902607444,1.307138886,0.458000482,0.071673695,1
-0.402565574,0.51121359,0.900743922,-1.712990132,-0.546664365,1
-2.188440811,0.055473707,2.448304711,-1.035899078,0.030000439,1
-0.250124989,0.13675607,0.357855759,-1.266419484,-0.592091863,1
-1.897766997,-0.360679125,2.001579997,-1.159387834,0.004884275,1
1.117567909,-1.334035174,-1.179932452,-1.599927235,-0.399041155,1
0.55424206,-0.683362437,-0.186851622,-1.907279501,-0.629935315,0
0.15658473,0.45683189,0.518451335,-2.389124269,-0.844167866,1
0.576244782,-0.548043532,-0.152967887,-2.395932652,-0.747653399,1
0.661589819,-0.042033214,0.951361696,-0.023182116,-0.579692114,0
0.200350897,-0.330740786,0.102378441,-1.624465109,-0.74511253,1
-1.711945559,2.23919794,2.071016214,-1.519473645,-0.363933164,0
-1.100047533,0.916057361,1.121423994,-1.489783171,-1.097660483,1
-0.779322713,0.677493143,1.264316056,-1.043546934,-0.736851672,0
-0.858508494,0.746965157,1.296835168,-1.307517116,-1.034655015,1
2.541757674,-0.235364351,2.288581132,0.682664851,0.199989067,0
0.371457587,-0.491459004,-0.14787589,-1.598955249,-0.950495445,0
0.799446388,-1.094970957,-0.590090612,-2.200699901,-0.935717223,1
1.498859334,1.470291798,2.118527433,-1.22381001,-0.68645882,1
-0.349953196,0.07695787,1.440993091,-1.456380598,-0.702136746,0
0.899474591,-1.070040135,-0.768370158,-1.780085794,-0.563679383,1
-0.915698347,0.845644347,1.081103773,-1.428123652,-1.004071138,0
0.774861487,-0.820245443,-0.652643467,-2.212464717,-1.047120238,1
0.641999169,0.520834742,-0.543898824,-3.941603806,1.100109251,0
-0.157012666,-2.244442116,-0.07925716,-1.753155128,0.419236238,0
1.217148143,-1.699214403,-1.470690503,-1.237042789,-0.072273012,0
0.389304956,0.001856949,-0.524474552,-2.170869846,0.652348204,0
-1.223875303,2.727640797,1.028993209,-3.497891504,1.122454359,0
0.807248267,-1.113797953,-0.84295803,-1.350989488,-0.276196725,0
2.353127282,0.060945807,1.463103962,-0.452869305,0.509799664,0
2.204227332,0.709472971,1.670770041,0.680547696,0.005465371,0
-0.289455137,0.394730613,0.45688065,-1.412607869,-0.150345895,0
-1.917892793,1.757787835,1.677162386,-0.471096377,0.234751851,0
0.860461403,-1.108663161,-0.824431711,-1.747364807,-0.514240176,1
-0.129785088,-0.306613558,-0.062827429,-1.119194084,-0.487186092,0
1.827730946,1.657950759,2.202426327,0.539852803,0.562704722,0
-2.871779093,1.367670957,2.65868598,-1.563632998,1.409643396,0
1.107909111,-1.435560514,-1.367199193,-1.424533441,-0.275692628,0
-1.253907159,1.234269442,1.143343864,-0.767678205,-0.464302416,1
-0.527781437,0.298161308,0.398361018,-0.611324655,-0.624547357,1
1.032284541,-1.403512453,-1.613113461,-1.316999659,0.00945746,1
-0.292399723,-0.261899674,0.640381861,-0.169172058,0.326679661,0
-2.150475231,2.858624882,2.310700571,-1.644965628,-0.468265164,1
-1.278461032,1.279850547,1.356824952,-0.737859132,-0.903261571,0
3.580170227,-0.914484794,1.475594166,1.379568491,-0.688760442,0
0.051249354,-1.122787357,1.039398022,0.662047638,-1.63035828,0
-0.534061619,0.372583541,0.805965927,-0.920617359,-0.693932647,0
-1.347685634,2.521407588,1.309257635,-2.571954296,0.750582488,1
3.328532576,-0.201644158,1.866643689,1.385268535,0.633597857,0
0.226400089,-1.277749295,0.920103535,0.356962585,-1.8257611,1
-0.079177274,-0.065607984,0.137995822,-1.036168025,-0.659311111,1
1.462179151,1.687401781,1.370605962,-2.020860975,-0.286688244,1
0.012814111,-0.379799929,2.022209313,-0.417392318,0.898591942,0
-0.618037638,1.499685062,2.115915222,0.296155019,-0.699632411,0
0.664957821,-0.446675715,-0.728781673,-2.42923825,-0.467238345,0
0.711608691,-0.701795279,-0.797225183,-1.983507116,-0.52994288,0
2.008064425,0.958708407,0.658799911,-2.084681805,-0.461274195,1
-0.228036767,0.23121339,0.929564648,-0.983415304,0.48629927,0
0.334178197,-0.492771462,-0.699126148,-1.20511358,-0.275064953,1
-1.267549135,1.374400159,1.338066176,-0.9235879,-0.778321529,0
0.117957898,0.05836157,0.074371303,-2.845703473,-1.785241213,0
0.300432546,-0.438554861,-0.470292313,-1.217363025,-0.365975875,0
0.526881588,-1.138652431,0.191603331,-0.23189998,-0.079560471,0
-1.098531554,1.038833457,1.260353442,-0.935977705,-1.114036219,1
1.435943996,-0.158983773,-0.326366645,-1.681340011,-0.194012296,0
-0.343927105,0.405381915,0.359977346,-1.161744137,-0.356950719,1
1.467786779,-0.562242809,0.015070564,-2.532965953,-0.28493059,0
2.305092016,1.097657075,2.932404844,0.08220349,0.565570672,1
1.087020412,0.048206664,-0.028478211,-1.094241699,-0.272053832,0
0.687296719,-0.772927475,-0.865041426,-1.535223343,-0.172229501,0
0.948410283,-1.174197265,-1.18626091,-1.758359141,-0.588045367,1
0.98541256,-1.064515644,-1.11768745,-1.884983768,-0.478922237,0
1.047044866,-1.226067941,-1.330483887,-1.576061434,-0.436484489,0
-0.883267309,0.829831248,1.021251318,-1.094409296,-1.075380532,0
-2.219258844,0.229503719,2.402693068,-1.769027963,-0.67787428,1
-2.130396589,0.005993082,2.276910365,-1.228930286,-0.153027353,1
-1.747267784,1.751568421,1.820351303,-0.476435288,-0.984961813,0
-1.689896127,-0.104878535,1.369819996,-1.440784991,0.884693322,1
0.685022317,-0.910583673,-1.061264615,-1.068714384,-0.055356232,0
-1.044066125,0.825602117,1.011553495,-0.45635361,-0.687208833,0
0.752119992,-0.87904623,-1.009440497,-1.764724275,-0.453172982,0
0.484167075,0.296353639,2.237601401,0.639556132,-0.155506297,0
1.886485987,-1.627142326,-0.04607039,-0.107423959,0.167862991,1
2.459605929,-0.220049397,0.357397636,-0.528585376,-0.24301565,1
2.602621368,0.33339693,1.291514819,0.360009291,-0.298640244,1
-2.966647352,1.032473988,3.023093316,-1.638949735,-0.825994971,1
-0.268909624,0.192463279,0.387180962,-1.406216002,-1.178037377,0
-1.501880346,1.85083194,1.621488857,-1.830056403,-1.151027416,1
-0.365079017,-0.523845779,1.098197416,0.94379119,-1.44489357,0
0.166215069,1.360291565,0.974560845,-1.413811129,-0.395371521,1
2.283036609,0.626935882,1.651294113,-0.971513784,0.220453909,0
1.34015072,-1.074741395,0.525840938,0.507044589,0.283987081,0
-1.206851949,1.176678424,1.322132468,-0.842738413,-1.043294828,0
1.108581338,-0.32254308,1.383607632,0.206949412,-1.144215237,0
0.429364405,1.098799176,1.7601958,-0.420488908,-0.959583201,0
-0.585367321,0.4180068,0.374923147,-0.435755601,-0.562507387,0
-2.704410848,0.763197159,2.70436267,-0.980111159,0.26534469,0
-0.227629106,-0.008166126,0.037047367,-0.484901125,-0.476776582,0
-0.556890532,0.607305479,0.499218126,-1.164297933,-0.592319338,1
-2.517848317,0.310244701,2.358350494,-0.599701732,-0.010877992,0
-0.915431301,0.341473955,1.103096133,0.268423433,-2.003641625,0
2.250531272,1.123979583,2.289265499,0.296127149,-0.293305835,0
-0.352489213,0.16195515,0.138822792,-0.505534137,-0.513429158,0
-1.261675237,1.056851836,1.176044159,-0.472200953,-0.483566017,0
-1.105961907,-1.410151527,1.860366544,-0.966016185,0.283018062,1
-0.666583294,0.031909555,1.643560159,0.395382473,-1.184528419,0
0.591953328,-0.657393546,-0.884343952,-1.504934771,-0.396596927,0
0.572570278,-0.527390316,-0.896383269,-1.796622255,-0.052143293,1
-0.688532792,0.492511765,0.80732088,-1.099468632,-1.084633683,0
0.732255064,-0.976152511,-0.76579619,-1.49849255,-0.459067973,0
0.962539158,-1.613767154,-1.252338093,-0.318983646,-1.532331686,0
0.309517475,-1.259002485,0.541907161,0.199115062,-1.484915004,0
-1.044485745,0.950086049,0.992646674,-0.829849475,-0.935691435,0
0.531172262,-0.362061777,-1.298425998,-1.874066907,1.071291507,1
-0.420645051,0.923508864,0.228592676,-2.168711188,0.223131587,0
0.985541649,0.59496921,-0.980453392,-3.595253741,0.73466354,0
1.089341685,-1.3326152,-1.377518926,-1.402443678,-0.272473904,1
-0.373308497,0.614904019,0.058451961,-1.547962638,0.383682545,0
0.235816059,-0.807459395,0.152739737,-0.440854826,0.188288595,1
-2.971821034,0.739923098,2.776991372,-0.398639109,0.327922977,0
1.269519714,-1.566488328,-1.750516535,-1.458651626,-0.123438048,1
-1.128450765,0.829077543,0.584231576,-0.067954302,-0.250625769,0
-3.054955468,0.94007061,2.341772987,-0.427005437,0.973212301,0
-0.073854865,-0.371179414,0.743948148,-0.475877492,-0.147743805,0
0.630964771,-1.020550785,-1.028609021,-1.389067829,-0.218752402,0
0.722700559,-0.970311633,-1.206377196,-1.095139336,-0.087925073,1
-1.001175286,-1.836301061,0.9556258,0.206732329,1.384898461,0
-1.037111903,-1.348356716,0.297012456,-1.189836616,0.671704145,1
-1.887994679,1.69283155,1.316042518,0.092378951,-0.419581322,0
-0.089102058,-0.144965402,0.324667277,-0.556917289,0.602245035,0
-1.685683345,1.725665329,1.168286389,-0.245783712,-0.445416571,1
1.634220497,0.145648574,-0.771454526,-1.732341579,0.260579163,1
-3.247055439,2.892860107,2.273077136,-2.66813455,2.981521918,0
1.333794748,-0.270527209,-0.6012661,0.616273447,0.8265384,0
-0.133087924,0.627876598,0.672178571,-1.289611951,0.534355306,0
-1.19276616,1.216841855,0.254210475,-0.274104066,-0.161631423,1
-0.1137823,-0.193073497,-0.931545836,0.031421344,0.016636748,0
-1.103819172,1.283369651,0.048246666,-0.499994837,0.326027363,0
-1.853571188,-0.873405441,0.312560566,0.215644136,1.115446746,0
-2.10156687,-0.207356716,0.364844412,-0.417567263,0.988298864,0
4.529347725,0.091423763,1.208261547,2.543638519,0.291105137,0
-0.226149208,-0.095670782,-1.165916682,0.253545129,0.274479691,0
-0.926981333,0.815135264,-0.372340728,-0.044211913,0.198413328,0
-1.275922263,1.359672874,0.218159885,-0.290740671,0.351965096,0
0.306453924,-0.710718329,-2.0573933,-0.140528338,0.612180913,1
-3.104911764,1.370730698,1.575906953,-0.199302442,1.511184312,0
-0.906847787,0.844087057,-0.490855697,-0.091697574,-0.361285734,0
-2.326389651,0.354953872,0.702245454,-0.461240233,0.935532506,0
-0.943890347,0.936291949,-0.528490192,-0.159058245,0.051695723,0
1.634878512,0.238475882,-0.577540767,0.391295954,0.304531444,1
0.067870799,-0.415933454,-1.728780339,-0.23220119,0.401600652,0
1.548642762,2.23789344,-0.601002373,-2.418527341,1.520518835,1
2.714010592,0.129077997,0.658093878,2.511809302,1.515032178,0
2.146054592,1.692079233,1.239791143,1.392396877,0.664707448,0
0.547631188,0.864764973,0.435679981,3.054883677,-0.46476552,0
0.070515752,0.011942393,-1.999859029,-0.958272368,0.863876256,1
-3.646776477,1.696939642,1.678539049,0.29220579,1.566415927,0
-0.816009021,0.682049902,-0.75753681,-0.505973758,0.063408756,1
-3.387918253,1.309562415,0.976707606,0.5038954,2.37342341,0
-0.01224969,0.00634444,-2.06355992,-0.689173696,1.100867033,0
0.982729387,0.582952196,0.758649363,2.120448003,1.262375485,0
-0.063914583,-0.147350308,-1.728632388,0.319628953,0.432886415,0
-0.77425626,1.746106498,0.527944348,-0.521059041,-1.153689913,0
-0.671300259,1.659608257,0.604457356,-0.739109775,-1.231156802,0
-1.193812704,2.559921207,1.084224935,-1.058902336,-0.846781148,0
2.623454737,0.920921091,-0.431009979,-1.568069399,-0.347585168,0
0.431593319,0.428460964,-0.928341239,-0.603361717,-0.733790887,0
2.113461706,0.768736316,0.067314311,-0.484211239,-0.669011607,0
1.045492802,1.559299152,-0.272750505,-2.698616422,-0.925083783,0
0.916046074,0.069531109,-1.363824947,-1.538354577,-0.850919969,0
1.461716318,0.518718472,-1.493879288,-3.0880621,-1.003739059,1
0.362475868,0.729139782,-0.489709539,-1.765641947,-1.5064761,1
-0.738352256,1.759720042,0.504523857,-0.674609484,-1.160992888,1
-0.654252745,1.652310244,0.351749325,-0.709412722,-1.273398613,0
-0.246283503,0.472884637,1.028215809,0.586917679,-2.042581857,1
1.305215071,0.916253298,0.193094374,0.215765966,-0.630486289,0
-0.653212864,1.872182387,0.482725337,-1.335370046,-1.439908965,1
-0.125802369,1.189278729,-0.261933985,-0.981688482,-0.881474473,1
0.243529039,0.85813278,-0.556049016,-1.36296375,-1.136963468,1
1.718366352,1.504698179,0.689805428,-1.563987624,-0.373552558,1
-2.704867846,2.488444687,2.082865937,-1.528797967,1.170018622,0
-0.658808031,1.647307626,0.43543519,-0.614758382,-1.067491066,0
-1.297554673,2.37836563,1.079923817,-0.540502121,-1.313938159,0
-0.935950952,2.967114586,1.344392874,-1.926972012,1.102538056,1
-0.2311684,2.063612686,0.996305517,-0.1929886,-0.814377032,0
2.144516588,0.783633825,-0.338496243,-1.841326026,0.179250048,1
-0.066690522,1.911327548,-0.019107407,-1.569530456,-0.725374889,1
1.95933059,0.345009638,-0.337623634,-0.4875662,-0.647373571,0
0.513842416,0.075135539,0.125128517,-0.67380179,-0.612868599,0
0.08515237,2.112408304,0.059070837,-1.819712553,-0.815763844,0
1.025281461,-0.259736434,-2.004257864,-1.200002377,-0.440805107,1
0.116733109,2.221158851,-0.077297655,-3.243218662,-1.382804091,1
0.817008998,2.08374837,0.28539222,-2.346004841,-0.770642869,1
-0.231143393,0.861982139,0.014278831,-0.191013727,-2.250235189,1
0.861990015,1.189136634,1.377023227,0.565863107,-0.405393434,0
-0.024568453,2.148046242,0.10632483,-2.105080734,-1.0023081,1
1.406785992,-0.482148366,-1.964562358,-1.67517464,-0.827216642,1
-0.343835288,1.265000569,0.205562242,-0.858191157,-1.249163663,1
0.685151242,1.484265935,0.475157799,0.025890254,-0.57970496,0
0.795858027,0.151578335,-1.431648152,-1.374121991,-0.65616124,0
1.732002971,0.762387807,-1.045609791,-2.000155497,-0.176896947,0
-0.283482716,1.363387428,-0.073685129,-0.843930909,-0.888682616,1
-1.101059963,2.147081563,0.833013021,-0.47388845,-1.208531377,0
1.264043255,1.679669895,-0.475602785,-2.290726666,-0.633285646,1
6.21659189,3.596991287,1.486650465,-1.034381729,1.56035953,1
0.565595247,-0.010427916,0.003800589,-0.577260869,-0.577209666,0
-2.367809024,1.779724088,1.861461614,-1.384895133,0.091572344,0
1.54024715,-1.867740202,0.184034152,0.23740717,1.144837847,0
1.782035407,-0.018013041,-0.813305119,-0.042685747,-0.652835635,1
0.943390971,1.124297969,1.286777469,0.548965034,0.085014944,1
-0.295523893,-0.808992951,-0.109103201,-2.345551126,-0.461479187,0
1.005475011,1.326780126,-0.751333211,-2.502246014,-0.558371335,1
0.400289181,1.669168991,-0.340243816,-1.480662043,-0.468475577,1
2.027319867,2.700269268,1.41926952,0.763532034,0.777459905,0
-2.023830565,0.898266599,1.409329417,-0.559422225,-0.14239092,1
0.395707955,-0.095603757,-0.564194373,0.214070701,0.139743918,0
-1.826150594,3.060826306,1.446744808,-0.556782658,-1.188605143,0
0.723208616,2.882568295,0.76766358,-1.424443436,-0.410263592,1
-1.79600085,3.200990567,1.513671434,-0.803961652,-1.146961408,0
0.057338964,1.399881412,1.483448234,0.178001895,-2.053730528,1
-0.147341456,0.333813007,0.181454522,0.463017171,-0.013730858,0
-0.630775135,0.64087517,0.727150788,1.499174383,-1.509545835,0
1.916775859,-0.008757499,-0.589064276,-0.546713943,0.484905492,0
-0.229148366,2.172770266,0.034642539,-1.561066637,-0.651935629,0
1.334513552,-0.440634713,-2.032030914,-1.301726424,-0.500557155,0
-0.754566589,1.937680365,0.06987912,-0.809692505,0.079832946,0
0.463161108,2.310064574,1.413567605,0.539293902,-0.694033062,0
2.340974606,0.755042021,-0.952815212,-0.634845711,0.51390957,0
-1.202792009,2.458588576,0.843754567,-0.70059172,-0.910574656,0
0.290574768,0.795424703,-1.014237535,-1.247608526,-0.91298728,1
-0.238130929,1.574632606,-0.188108308,-1.412258685,-0.741076132,0
1.132141788,2.229648668,0.258115722,-1.258636768,-0.395559414,1
0.860526255,0.088134689,-1.474197193,-1.237130448,-0.670068823,0
1.431593615,0.402077126,1.365565475,-0.329379128,-3.115893478,1
1.486116148,1.25360837,1.231298482,-0.397352027,-0.383030396,0
-1.29449655,2.699457596,0.58095741,-0.852055739,-0.12022442,0
1.085523918,-0.045934805,-1.619037293,-2.061220946,-1.302580008,0
-2.72395947,2.163931991,2.237378604,-1.185063977,0.077744219,1
0.421043312,2.534130746,1.640858777,0.72463049,-0.713785112,0
-0.907763503,2.220122238,0.469422412,-0.827916104,-0.561446581,0
-1.767520045,0.96962638,1.013820786,-1.010540614,0.339307104,1
-1.209303333,2.259640855,0.775686303,-0.46744628,-1.077409744,1
-1.042296416,2.174233754,0.816498359,-0.957798165,-1.57780096,1
0.107203786,0.347094946,0.317135257,0.040981144,-0.428682234,0
-1.130288248,2.189241258,0.586545233,-0.484583342,-1.116320933,1
-0.059793994,0.894043506,-0.553890244,-0.406546296,-0.739075279,0
-0.620850163,1.635529329,0.230681362,-0.709763051,-1.221280624,1
-0.481476405,1.625989724,0.059585553,-0.94687428,-0.549742337,1
-0.241892093,1.149775881,-0.031902238,-0.885343516,-1.273583359,1
-1.388132938,2.728349632,0.934449496,-0.628694019,-0.718731037,0
-0.567240824,2.384319191,-0.075089513,-1.886133588,0.000469376,1
2.194357092,2.196164383,1.646037712,1.61760585,-1.14148202,1
-1.274006043,0.85422219,1.893530332,0.462381746,0.098908697,0
-0.869436912,1.069230302,1.335325146,1.219910158,-1.803237849,0
-1.208563685,2.58357847,0.856063945,-0.924781972,-0.631543042,0
1.999678748,1.7358374,2.362177184,1.491993516,-0.007457558,0
0.966879473,1.204295285,-0.962882198,-1.551662471,-0.36945096,0
0.220406542,0.69157493,-0.887325459,-0.718382174,-0.643229415,1
-0.942048629,2.732438783,0.380906662,-1.866949042,-0.630662602,1
0.950633867,0.485144093,-1.86209422,-1.854083998,0.113281197,1
-1.399758115,2.407306636,0.882445959,-0.1804091,-1.041130994,1
-1.17538259,2.802121852,0.710160547,-1.261406877,-0.381313302,0
0.663618475,1.741409337,0.923160212,0.02368007,-0.822379446,1
-1.537066031,2.784813486,1.143811015,-0.849845789,-1.31142698,1
0.313587017,1.695779805,0.64066893,0.482463122,-0.609592334,0
-0.025882074,0.17439057,0.642579583,0.66235213,-2.097868486,0
0.109993869,0.879564396,-0.421060775,-1.154026071,-1.13204985,1
0.44398877,1.710260028,-0.066075939,-1.753373723,-0.847571402,1
0.968510586,0.025104999,-1.608991103,-1.45504095,-0.749741505,1
1.170589798,-0.324097506,-2.075240565,-1.141921495,-0.360884134,0
1.061125041,1.496909795,-0.827678031,-2.985276531,-0.428763238,0
-1.273886217,2.444072313,0.924450665,-0.787072919,-1.427478553,1
2.26302166,2.203828542,1.306176593,-0.808574928,0.189934676,0
-2.616316436,1.660472119,1.861906304,-0.413655474,0.143077679,0
2.379443367,1.432403732,-0.115724999,-1.646696608,-0.542724527,0
1.315664729,1.475391416,-0.301158249,-0.707426502,-0.352883948,0
1.057481893,0.262097018,-1.899217319,-1.688328408,0.175606468,0
-0.652578985,1.923439334,0.271717469,-0.933109617,-0.461246611,0
2.062802094,0.62768969,-0.569600398,-0.173720028,-0.258099229,0
0.99350836,0.875111841,0.05686145,-1.313024672,-0.39008826,1
1.048565015,1.343958227,-0.460179946,-1.79677855,-0.551285495,1
0.935964847,-0.013071863,-1.629323122,-1.137626496,-0.576630546,0
0.965635397,-0.038364261,-1.662447746,-1.151314183,-0.550579979,0
0.716155609,1.312718149,0.198287858,0.499733352,-0.611888241,0
2.011535228,-0.056570414,-0.494892184,-0.072098791,0.30042151,1
0.213156046,1.759048189,0.952694432,-1.272876279,-0.531833809,1
1.017817058,1.865885089,-0.271721418,-1.815250602,-0.723905461,0
-0.88463926,2.017339398,0.304006031,-0.942886399,-1.07340466,0
2.741015869,1.357871847,0.402378233,0.819083864,-0.016834256,0
-0.036994427,1.4313954,-0.661384545,-1.056599357,-0.004900477,1
-0.71515716,1.731188293,0.291185236,-0.486600354,-0.939611003,0
1.289772517,2.192821998,0.062427884,-1.640971102,-0.120913438,0
0.078632165,0.570128197,0.196773409,-0.513822704,-0.590760987,1
-1.526315116,2.840757875,1.146706753,-0.628721369,-0.982723824,1
0.603564905,1.495461526,0.324710121,0.301315428,-0.40295899,1
2.862885534,0.853533789,-1.330712057,-2.135264197,-0.163249669,1
0.079243059,0.617959195,-0.126227606,-0.45513749,-0.168074432,1
-0.267898463,-0.90733044,-1.060460833,-1.014644043,0.94134314,0
-2.330983623,1.511066282,1.221076917,-0.635598553,0.630778453,0
-1.38350737,3.154928497,0.810065907,-1.606610823,-0.194418061,0
-0.688138366,1.857676061,0.41313667,-1.771848405,-2.054413946,0
0.851184274,0.069012533,-1.504116192,-1.357789645,-0.795898212,0
0.194582095,0.327176542,0.115125962,0.04310413,-0.414128046,0
0.947860833,0.013960517,-1.959960624,-0.916682528,-0.338406221,0
1.120982125,1.51935118,-1.384382571,-2.582313866,0.180683154,0
1.561537817,-0.732944713,-2.545031442,-1.142684602,-0.384730776,1
1.385454232,0.528408523,-0.718702442,-1.795361957,-0.17109892,0
-0.513437205,1.000828894,0.084731721,0.447238793,-2.373664436,0
-0.180607163,-0.871883872,-0.969499538,-1.26212096,0.675418215,0
