a,b,c,y
-0.027841447,2.474742834,-0.513400688,0
1.144986735,-0.078090999,-2.533115564,1
0.616131085,0.711608404,-1.814650898,0
1.826725227,1.070737922,-0.651903067,1
-0.072779062,2.793058265,1.000524467,0
0.996890007,0.207967062,-2.279605556,0
0.103891728,2.094750921,1.314719967,0
1.005699824,2.165817052,-0.118460695,1
-0.925157508,2.09380937,-0.058889737,1
1.011073343,0.053673891,-1.69684243,1
1.187250337,-0.131032273,-2.566858141,1
1.014135846,0.254344995,-2.452623899,1
1.194383212,2.227452945,0.167922435,0
-0.484646338,1.690723311,-0.658835222,1
-1.985343714,3.32877545,1.066107147,1
0.751355096,-0.952545925,-1.28091871,0
0.435541577,1.363443244,-0.946622053,0
1.871814353,1.274990936,-1.665930297,0
2.903002791,0.613043891,0.048239766,0
0.284107134,0.509553792,-2.382700284,1
-1.184507321,2.537173378,1.888083236,1
0.247967153,2.852930877,0.551628851,1
1.098332509,4.181871474,1.028882594,1
0.566979808,0.857176181,1.116427996,0
2.18257998,2.456053241,1.333348945,0
1.534844259,3.028866365,0.808755858,1
-1.361953852,2.769351812,0.58590796,0
-0.221035185,1.444637127,-0.956264366,0
-0.560963081,2.063286198,-0.213514865,1
1.013252988,0.544147193,0.248930199,1
0.457942061,2.698257033,0.173488095,0
1.321738372,2.197755964,-0.603267266,0
0.012741573,1.150418012,-0.759323733,1
2.23498156,1.215263022,-1.685517939,1
0.720526659,0.499238219,-2.131995033,0
-1.422931507,2.810364741,0.803419054,1
0.80879526,3.376775276,0.554271468,0
1.2129557,1.245892568,-1.716126734,1
0.09525142,1.296896516,-1.332338719,1
-0.701883212,2.066447641,-0.045540545,0
-0.069247881,1.156386583,-0.760566024,1
1.870207421,1.915018725,1.417800539,1
-0.350700971,1.686520979,-0.854349889,1
-2.478711368,1.831613673,1.675535954,0
0.886207985,1.999454309,-0.338701375,1
0.369628457,3.324474009,1.461362108,0
-0.002148915,1.050938639,-1.492141974,0
0.330069478,1.174189354,-1.410794683,1
-0.902508684,2.732013329,-0.154442263,1
-2.255197065,1.297352168,1.026416911,0
4.403829433,2.337298431,0.04258312,0
0.401178397,0.792975005,-1.924382504,0
2.498943803,1.550038631,-1.036847237,1
1.369638498,1.066732446,-1.293516189,0
-2.199584752,3.538515351,1.141926809,1
0.532521339,1.875606814,-1.183007834,0
-0.26865138,3.101068011,-0.007399366,0
-1.690346573,4.101742694,2.637878038,1
-2.194739316,1.142747671,0.320395088,0
1.399722746,-0.256744818,-2.954254109,0
0.090149703,2.550729916,0.592319874,1
2.121402169,2.024950216,0.162990294,1
0.925404408,0.406656945,-2.505827903,0
-0.100504252,2.304033429,-0.615547833,1
1.189974945,1.824671144,-0.255579196,0
1.669474266,0.810444782,-0.483460874,1
-0.598132252,3.521443838,0.6821385,0
-0.170740551,3.197947078,0.515361289,1
-0.6384856,-0.261375036,-1.432966192,0
2.3371121,0.760701322,-1.661100458,0
-0.31185928,0.079164856,-0.505709865,0
0.695819976,1.343796339,-0.866659264,0
-0.559850595,1.777950299,-0.877713234,0
-1.233168791,4.098232853,0.532237961,0
-0.609476354,2.969860419,-0.263052903,1
0.273863137,3.357958187,0.2555819,0
0.605362004,2.015910794,-0.736728555,0
1.937831723,1.556849531,-1.246548867,0
-0.495876554,3.489121052,0.849136954,0
1.794534778,1.853568631,-1.700170511,0
2.739826045,3.668837113,1.186497377,1
0.334097257,4.852190078,0.481309957,0
2.188993235,2.361690365,0.137941579,1
2.171814955,1.275436768,-2.110459255,0
2.4460288,0.856277186,-2.005812119,0
-1.160379556,2.641969041,-0.40751749,0
-1.07370883,2.450780123,-0.378346787,1
0.003228917,2.168302964,-1.265417517,1
0.78926757,2.78756216,0.403510062,1
2.477757032,1.411278062,-0.946696597,0
0.674765935,0.768232582,-2.773632137,0
-1.356248258,4.157706272,0.607758542,1
0.202365117,1.059312596,-1.896811205,0
1.024611131,2.522496349,0.137164316,0
-1.950875702,3.086836955,1.532635928,1
-0.940280193,3.387194568,0.2392531,0
-0.90861955,2.156402472,-0.755666778,0
0.009078174,3.278630119,-0.435145464,1
0.290939509,1.62172862,-0.137448631,0
-1.881896334,1.09849581,0.089603607,0
0.476635465,0.773677504,-2.237142233,1
-1.754003635,4.203696241,0.716741685,1
-0.078089994,0.905260019,-1.867548914,0
1.07983653,1.521394223,-2.379325967,1
1.981012771,0.134175096,-2.496738277,0
2.915894721,1.496725616,0.295720465,0
1.349293581,1.808940486,-1.881269163,0
1.256675194,2.7524403,-0.224041546,1
0.374577838,1.900206285,-0.644492933,1
0.678966446,2.20678458,-1.340797719,1
0.542915139,0.431235782,1.436967714,0
-0.347915467,3.073571278,0.261349827,0
-0.39376543,2.569543062,0.229548112,1
-0.063367252,1.188815764,-1.897739945,0
2.25852611,0.90352551,-2.919554765,1
-1.720649753,0.690071884,-0.455412107,0
-1.82436316,2.744735938,0.998033055,0
-0.421433306,3.591291361,-0.385803987,0
-0.903763836,2.252555274,-0.449787571,1
4.182256856,3.353688864,1.461617984,1
0.106148462,1.083294074,-1.043621463,1
0.596019478,0.653722268,-2.392913719,0
-1.102385655,2.428652454,-0.750826582,0
-1.94891359,3.290453576,0.104009202,1
-0.377357494,1.345577171,-0.486490508,0
0.212572589,2.708135914,0.069904031,0
-1.528441157,2.866941672,-0.325271865,0
0.813836961,1.6394638,-2.174171971,1
1.128221023,0.638684897,-1.986514704,0
-1.574918624,3.526808259,-0.22201221,0
-0.911873193,2.04368407,-1.255119088,1
-0.397478711,2.504658166,-1.484567984,1
-1.964417652,2.174985539,1.271500731,0
2.967153935,1.53910123,-0.694988385,0
1.148848633,1.24437358,-0.12548692,0
-0.416415738,2.798064526,-0.941080711,0
-0.104905914,1.405579497,-1.9218406,1
-0.422290614,0.865192147,-0.389681294,0
-0.516641102,1.940054021,-1.613386076,1
0.019987543,1.300286795,-2.082219723,1
4.503469302,1.106500286,-0.154793112,0
-0.092493058,-0.286351483,-0.17819268,0
-0.063251374,1.910451428,-2.12334399,1
-1.387891477,4.448810549,0.808205529,1
-1.037407877,2.539437971,-0.80539786,0
3.421097661,1.314039566,-0.096809107,0
0.499111385,2.343974928,-1.582351339,1
1.821359881,3.115531488,0.505832737,1
-1.063980021,3.619882197,-0.352375745,1
0.140305747,2.481724614,0.067086478,1
-0.761769975,0.149867881,-2.100404826,0
0.048203823,3.217773967,-0.86511743,1
0.378804601,2.362047933,-0.034287707,0
-0.57490796,1.717185716,-1.192848842,1
0.018478222,2.904843956,-0.530014758,1
-0.536386737,3.890839723,0.211821549,1
-0.467851159,1.795429319,-1.605472375,0
1.861009488,1.46671707,-1.07431644,0
-1.121934154,2.485648791,-0.672162091,1
-1.197046922,3.633632874,0.752839463,0
-0.663488349,1.43343998,0.628275514,0
-1.988897296,0.776240538,1.054191272,0
-2.381331435,1.828809317,0.374653846,1
-1.114616054,3.29975415,-0.206042788,1
-1.099090604,2.310400035,-0.935499878,0
1.880361956,2.326469646,0.733756084,0
2.383264136,0.813742118,-1.072956862,1
0.856822834,0.520497068,-3.234387869,1
-0.417827039,2.897266246,-0.603664183,1
-0.029507115,2.835683211,-1.665908259,0
1.205164683,1.910247724,-1.026466593,1
1.339686161,1.497625456,-2.106159988,0
1.046977258,1.704529534,0.915613094,0
1.954277115,0.861882283,-0.831662886,0
-1.003172102,3.409524849,-0.217865056,1
1.01713248,-0.013723939,-2.587590245,0
-0.872043123,2.141036444,-1.219179357,0
-0.007140404,1.315480432,-2.261120908,0
0.095153574,1.13639033,-2.192996048,0
0.344054804,0.291788589,-1.421501004,0
-1.80443062,0.880980795,-0.608667003,0
-0.672324776,1.707158401,-2.645425906,1
2.940555193,-0.519457072,0.229776693,0
1.981267136,-1.162774691,1.039007267,0
-1.712324769,-0.793499019,2.044238867,1
0.494038475,-1.110074867,-0.49079199,1
1.889521417,-0.370292975,0.762133827,0
0.167421143,-1.050246435,1.051262792,0
0.147492122,0.369534959,3.309470172,0
-2.885525366,1.013097054,3.236007637,1
1.355730447,-0.376074207,0.846340916,0
-0.580970885,1.258021565,3.672390616,0
-0.519003715,1.660456137,1.678628953,0
2.719158659,-0.707628811,1.694867517,0
-1.006700062,0.805899565,1.5489188,0
2.133747964,-0.68252382,1.933374352,0
-1.454459957,2.752148543,1.715966964,0
-0.295578638,2.179752764,2.683182492,1
-0.425120131,0.134225769,0.921616513,1
0.994773723,-1.151652959,-0.969841583,1
1.926066599,-1.297074306,1.049129952,0
0.507966796,-0.864889304,-0.039600314,0
2.400182739,-0.848701525,0.946049696,0
-0.193922908,1.401104937,2.659947521,0
1.521501013,0.894142814,1.855949267,1
-2.603439086,0.179359176,2.851807192,0
0.528875499,-0.122364599,1.258927589,0
-2.167359315,-0.233884917,2.460187122,1
1.213106352,-0.346159513,-0.538993171,1
-0.052674699,-0.771040241,1.505352138,0
2.898412379,0.034281976,1.6563944,1
2.705884845,-0.050792208,1.917801287,0
-1.041710747,2.424469351,2.495237947,1
1.516965839,-0.589864986,2.018581689,1
1.555126366,-0.041940535,0.625425621,1
2.713219937,0.4727237,1.003811255,1
1.168860553,0.039037818,0.161430117,0
-0.162149975,0.605362155,1.29109403,1
0.794940492,-1.161856696,-0.809855659,0
1.254939436,-0.834063299,0.818531151,0
3.658326357,-1.487953784,1.314252512,1
-0.106672322,-1.202245652,1.481938986,0
-0.240744239,-0.325525587,0.284198607,1
-1.432258784,1.349033212,3.35703388,1
-0.161397587,0.718894283,1.302300983,1
0.092113746,0.433071802,0.652722116,1
0.146000042,-1.226652513,-0.260182214,1
-2.379771635,-0.063787121,2.755785914,0
-0.052949729,1.544675696,2.585188976,1
0.272538953,0.853550613,1.406029044,0
2.729030147,0.02555093,1.308706497,1
-0.899376651,0.977600319,1.134321775,1
-0.42072334,0.014630369,3.450277173,0
-1.064702489,2.73934029,2.643769394,0
-0.082522604,-0.223780369,-0.03073679,1
0.147862286,1.197241536,1.054344032,1
2.61607141,-0.452073285,0.432835174,1
-0.411540072,1.401028171,1.536237824,1
-2.924140913,0.775642659,3.279823293,1
-0.195233911,-0.53820577,0.713820418,0
-0.248365071,0.002920681,0.663718877,0
2.579116307,1.041843445,1.4134561,1
1.09533273,0.010889079,2.280710557,0
2.860947449,0.122411381,1.280652539,0
0.754864358,1.757371544,2.272595857,1
-2.828330545,0.325028846,2.69503642,0
2.607617499,-0.015105379,1.02048641,1
-0.846665705,0.451567096,1.234984066,0
0.519676431,-0.748166436,1.55447652,0
1.398753258,0.225901688,0.560021985,0
0.851654269,-1.286867459,-0.913411346,0
5.615785713,-0.024480449,2.306634009,0
2.110890063,0.55421104,0.005210478,0
1.786860517,-0.391452849,0.757627245,1
1.32942746,-2.350772197,0.405180034,0
-1.034851118,0.888085868,3.993353233,1
-1.218774035,0.614538234,2.756833116,0
2.237255793,0.250438432,1.2892412,1
-0.863594559,1.346673468,1.728078881,0
1.522560602,-0.162539286,2.211012282,1
-1.558787098,0.581977842,3.642525218,0
2.296118972,-0.613578884,-0.646248217,0
1.183392315,-0.408960647,-0.795007643,0
0.287877074,-1.561291932,0.683138848,0
2.014725322,-0.771653891,0.07000706,0
3.187741127,-0.547626987,0.586312335,0
3.360428221,-0.348404639,0.807511531,0
1.979856808,-1.415448017,1.572518271,0
1.949054638,-0.005058385,0.351995603,1
1.393362832,-0.715965151,-0.004231875,0
-1.556656968,0.555943579,3.397464711,0
0.525756542,0.701467309,0.649152811,0
2.247830169,-1.227786144,-0.508096971,0
2.379071797,0.175826639,1.258507648,1
1.556538788,0.265397388,0.572831759,0
0.550907823,1.351791779,1.734601829,0
0.051812761,-0.403268589,-0.059987552,0
0.925133341,0.816641241,1.34566991,0
-0.102817411,2.399448248,2.658409452,0
0.796701654,-0.226820178,-0.192232102,1
1.154320937,-2.096904406,-0.610094523,0
-0.123886666,-0.686233476,1.09486912,0
-1.002199087,0.678668225,1.305886062,1
-1.628267234,1.285172566,1.859227869,0
3.209693392,-0.145055923,2.237056143,0
0.040071863,-0.363449317,-0.031683924,0
-1.931016797,-0.929723969,1.397559134,0
-1.90445242,-1.069549826,1.148700086,0
-2.648844956,0.198131757,2.701465808,0
-0.178411033,-0.067474241,0.279953567,0
2.183546866,-0.908182386,-0.073320812,0
2.623700698,-0.239966708,1.776105384,1
-0.113580411,-0.212520022,0.479809488,0
1.578485202,-0.637938423,1.620537473,0
1.009327608,0.131340703,1.573668372,1
4.279211373,-0.508047474,1.704554813,1
-1.815986326,1.13892163,3.559984379,0
-0.589249458,1.26569758,1.069305087,1
1.855757139,-1.060142752,1.125928418,0
0.517799122,0.290785099,0.347643505,1
1.957375989,-0.674969329,-0.911627877,1
0.717614586,1.590842365,1.956719293,0
1.760422102,-0.669497489,0.329963951,1
-0.563775669,-0.26984193,1.557672576,0
0.996942548,1.695341627,1.860884968,0
1.537077491,0.282582339,3.667696992,1
0.627321116,-0.999242746,-0.895789573,0
0.910892805,0.356159628,1.063223237,0
-1.894489649,-0.874163959,0.998984963,1
-1.088581012,0.36047558,3.07505574,0
0.969431142,-1.358618108,-1.223508138,0
1.361259172,0.217893315,1.080633846,1
-0.240435836,0.353175683,0.009055546,0
0.234233585,0.253440963,2.174591582,0
-1.290885701,0.718361159,0.426715745,1
0.766020745,0.48408821,0.189708132,1
3.85151587,1.739986837,3.469786436,1
1.114906708,-0.546506301,-1.031291538,1
2.186817042,-1.048286233,-1.359153881,1
-2.177235779,0.908750497,2.649755579,1
1.493805766,-0.632592475,-1.059485667,1
0.39710925,1.400335316,2.847073436,0
2.592520883,-0.703858151,0.280176935,1
1.756347387,-0.782640067,-0.388807571,1
2.269199442,-1.245738782,0.197840875,0
2.332765338,-0.496435393,0.752101163,1
2.149470533,-0.909004496,0.896316198,1
-0.827707946,2.04718937,1.260566432,1
2.456843238,-1.110131147,-0.570001728,1
0.780844339,0.073340981,1.245188224,1
2.180086818,0.593467682,0.112232765,1
0.712570651,-0.945821846,-1.18692861,1
0.380507016,-0.651684285,-0.614595828,1
-0.098863605,0.454621684,1.271502405,0
1.956014012,2.264481144,2.282697344,1
0.874915686,2.098220781,1.183843755,0
0.736149909,-1.111133183,-1.146514891,1
2.51737571,-0.022526582,0.662606199,0
1.00040419,0.597498549,0.801089172,1
-0.195580169,1.616248853,1.459814806,1
2.195076642,-0.310648176,1.427345833,0
0.197972668,1.411112471,2.259500642,1
1.405627155,1.012879475,1.908394153,1
0.176753044,0.716120695,0.556090674,1
0.438673907,1.174792926,0.201826387,1
1.477163071,0.662964284,0.404114381,1
0.120624874,1.331052029,1.384386737,1
2.814408156,-0.566664027,1.133841709,1
-0.425435109,1.809731143,2.430637867,0
0.218006675,1.190981338,0.826062991,1
0.063520049,1.344219782,0.814891189,1
1.526216476,0.364774288,-0.648330272,1
0.725492824,0.652241241,0.632986014,1
-0.720113801,2.181138773,2.071110114,1
-2.220375152,4.684111639,1.707918961,0
0.194310902,0.34625377,2.62390921,0
-0.020171799,-0.582236839,-1.074497074,1
2.43483117,0.628620723,0.064592655,1
-1.456396438,1.383836223,1.097382327,1
-1.033716804,2.936471281,2.441004296,1
-0.092225184,2.053034193,2.338957563,0
1.885765462,-0.212271026,0.916200966,1
1.219827206,0.169878732,1.097620207,1
1.252611233,1.88738402,1.579394613,1
1.036936856,0.157845976,1.236522783,1
0.986636657,0.370006479,0.287606278,1
-0.534973207,-0.789096103,0.279801193,1
1.385550346,0.260019274,-0.33036676,0
-1.329987685,1.262273972,1.471753368,1
0.26088738,1.728343675,1.654165799,1
2.430223315,-0.35336163,1.611339529,1
0.025170517,2.980317088,2.077479603,1
0.139213439,-0.952074456,0.12388516,0
-0.060994702,1.563167021,2.382034594,1
0.062339775,-0.764940324,0.582030124,1
0.538708017,1.62092754,2.39160393,1
-1.397781889,0.972554026,0.99461896,0
0.57144474,0.670628965,0.194819029,1
2.018092974,0.124089512,-0.064287836,0
2.248964341,-0.116569351,-0.774898266,1
1.056366434,1.24882217,-0.288916688,1
0.692598761,-1.036164515,-0.991120851,1
2.236070387,-0.889873833,0.188349849,0
0.124029716,3.572755351,0.906764108,1
0.926270012,1.42093806,1.157284641,1
-1.0983304,0.946577985,0.533195269,1
0.967252962,0.524767502,0.015539422,0
2.125756377,0.762837158,0.629751427,1
0.277938925,1.56808584,1.16229208,1
1.616585954,1.117155922,1.148988025,1
0.261374161,-1.75063928,-0.626075997,1
0.089039769,-0.639916874,-0.04792342,0
0.410687693,2.212277997,0.972027304,1
1.897792046,-1.822184212,1.676273148,0
0.999467089,-0.097942365,-0.849451302,1
-0.319270461,-0.13389289,-0.211923386,1
1.130549962,0.66611971,0.281359515,1
0.948105254,1.740974435,1.302562028,1
3.010192558,1.522244139,2.354293793,1
1.346472764,-0.206684475,0.128839754,1
-0.53101259,0.010887067,0.747387825,1
-0.378974347,2.568961849,1.79606749,0
2.408281442,0.490339869,1.786316458,1
0.937150232,0.116370816,-0.817865144,1
1.852314012,-0.393001184,-1.257154775,1
-0.213218444,1.763087848,1.508407621,1
1.349297232,0.899858394,1.496165307,1
0.645994502,0.785471116,0.305185599,0
1.055195307,0.066704298,-0.692502772,1
1.501915778,-0.468423558,0.206137094,0
0.879104709,-1.328664702,-1.931554768,0
1.26930958,-0.576321158,-1.491942529,1
1.03853691,0.15444982,0.823552537,1
0.844569031,-1.673990099,-0.867661853,1
0.451459677,-0.779672864,-1.400110678,1
-1.398019572,1.244969607,0.901985156,0
-0.258690932,3.069722557,4.108898927,0
-1.377324081,6.337481556,1.585896821,1
1.241352753,-0.326446635,-1.107199726,1
-0.268724025,-0.877278855,-0.611520846,1
-0.109105802,-1.142958967,0.509492145,0
0.327665362,1.351700724,1.33901435,0
0.265109806,1.924234821,1.418933786,1
1.259456784,0.100324615,1.27143418,1
1.644614979,0.217807133,-1.128399362,0
-0.10100336,1.44415861,1.291755987,0
0.751141377,1.717687431,1.931488244,0
1.536150356,-0.964991388,1.14704847,0
2.265615621,2.190385692,2.245987997,1
1.150628277,-1.852700547,-1.313731421,1
3.470333873,1.14977907,0.700797211,1
-0.587080989,1.667357765,1.413315582,1
2.448369085,-0.538937992,-0.315395203,0
3.766149547,1.642618108,1.913249956,0
3.337290235,1.319602486,2.193422921,1
0.664911855,-1.578982934,-0.281222862,1
-0.616096622,-1.091728767,0.836561459,0
4.370784439,0.889031094,1.524942968,1
-1.136574129,2.074772629,1.249426374,1
-2.05362832,-0.165065745,0.75899033,0
2.212576056,1.285143306,1.866402033,1
-0.252968183,0.927304866,0.509437279,1
-0.019706308,2.996229713,1.827529089,0
2.379162133,-1.094156963,-1.403024617,1
-2.970887752,0.702277148,2.392501113,1
0.312050696,-0.527773114,-1.146490583,1
0.049764853,1.360590985,0.636735074,1
-1.176169753,-0.486370244,1.156511838,0
-1.600853388,0.371982667,0.72203303,1
2.038944846,0.113882188,-0.708825597,0
-1.114149006,0.918738697,0.34581449,0
0.089943961,1.502733939,0.850849677,0
1.552104968,0.070545606,-0.255082664,1
0.920899072,-1.223150326,-2.104089557,1
-0.47460613,0.301224141,-0.18685635,0
0.019292208,1.358484125,1.361390547,0
1.127549713,1.073722962,0.918141801,1
-0.069636773,0.521977255,2.312210147,0
1.760748798,0.272980293,-0.185049902,0
1.14582267,0.840080722,0.359116443,0
-1.110658423,-0.963678498,-0.082573112,0
-0.18415457,0.527000502,2.313147938,0
-0.153749376,-0.153872218,-0.918565775,0
-0.518460905,0.277122164,-0.513370021,1
0.477776152,-0.767978753,-1.666667965,0
0.037989149,-1.410205566,-1.511853235,0
2.154298051,-0.349292842,-1.29018978,1
-0.826101301,2.541132134,2.677397966,1
2.271458862,0.302348804,-0.964076743,1
0.768084624,1.827158271,1.12799954,1
-1.455082826,1.36330828,0.6561634,1
3.258678836,1.763395818,0.817383483,1
0.989803407,1.81953439,0.981090614,0
0.465237344,0.820685161,2.201624287,1
2.292588874,0.384132477,0.205391242,1
2.760510229,-0.208282627,0.622449845,1
1.347144576,-0.721617143,-0.53606524,0
0.564538954,-1.211917117,-1.72950186,1
1.864343014,0.094290155,-0.417017095,0
2.088147804,-0.797976649,1.957427696,1
-0.800865065,-0.482544673,-0.419462773,0
-3.127759621,0.983652902,1.920971937,0
-0.854585314,0.173198478,0.637286516,0
0.341119807,2.028554454,1.21331296,0
0.432055998,0.883908681,0.409781357,0
0.735140909,0.502394473,0.57027991,0
2.228187495,-0.081733341,-1.542121625,1
-0.244833375,2.199007253,0.832888265,1
1.144812303,-0.661072501,-0.683525381,0
-0.951660146,0.39501463,1.123179995,0
0.092153187,2.209286937,1.440480146,1
-0.93603072,-0.458315378,-0.390797862,0
0.34669508,2.690748582,2.423117568,1
-1.567201958,1.63367772,0.632726578,1
-1.045612199,0.410566029,0.860496632,0
-0.340779592,0.182766735,-0.654625207,1
-1.415593137,1.68027674,0.614023153,1
1.850155744,0.037791939,1.516324468,0
-2.454044795,0.455605415,1.278144829,0
1.835476291,-0.083845426,-1.419022042,0
-1.181794542,1.814584963,3.449729896,0
0.855193958,1.021617296,0.819173065,0
-1.833007319,1.717318279,0.827266658,0
2.101888451,1.977761011,0.886312818,1
0.971486574,-0.77783772,-0.2142036,0
0.216143551,-1.609408143,-1.877177424,0
-0.334681984,3.424536596,2.099153427,0
0.061870376,1.359950075,0.787283506,0
1.046681295,-1.777946197,-1.829062821,1
0.984679187,1.135664904,-0.093107545,0
-0.033542185,1.772209616,0.294717047,1
0.802375537,2.204103329,1.084519112,1
2.382910674,1.576803266,2.248122402,1
0.954017045,-1.032297632,-0.573638698,1
1.621458356,0.086460729,-1.321214041,1
1.84477652,1.381167497,2.113623409,1
0.004907078,1.738621378,1.244649048,0
2.072358263,0.238252883,-0.333106614,0
-2.128928262,2.072589941,1.192679371,1
-0.441829871,-1.24011459,-0.691610103,0
2.373729869,-0.107116898,-1.280739361,0
1.079620678,1.857423585,0.507504653,1
-0.408063427,1.917544203,0.761858026,1
0.601388968,0.363966876,-0.184393665,1
0.471765916,1.588728247,0.584089372,1
0.193279017,1.274064267,0.430930494,0
-1.145239845,-0.28873299,0.157404906,0
1.073453218,1.517237363,0.38091959,0
1.528072653,0.938109854,-0.931532605,1
1.284803961,0.11140636,-1.646124899,0
0.566914798,-0.845582639,-1.867757904,0
-1.972454191,1.106490008,1.776828161,1
0.145601474,0.464710075,0.038404559,0
-2.015136708,2.460681435,0.947843178,0
-0.298777355,1.857393664,1.694407298,0
3.451867698,1.672046766,3.146615984,0
0.406856277,0.005013209,-1.23326071,0
-1.861252208,1.674473975,1.780840731,1
0.968544668,2.634843607,1.267820757,1
0.882214963,2.28669628,-0.067639205,1
4.554023222,0.666935761,0.352637648,1
0.729225064,0.323461603,-1.015393499,0
1.239205062,0.446650927,-1.860172948,1
0.53987494,0.748598279,0.179662023,1
2.02440916,1.429180026,-0.246251596,0
1.01879312,0.506372906,-1.804277173,1
2.074156494,1.267238894,-1.238060498,0
3.879577479,0.047097165,-0.373205264,1
-0.293622343,1.824739433,-0.234034233,1
3.899392275,0.535654198,-0.696885687,0
0.967463628,3.132049502,1.544204316,1
1.99216021,0.998492237,-0.347173161,1
0.707825525,2.559713762,0.3469623,1
1.746133747,3.121555487,1.227140297,1
0.442284582,0.95529209,-0.27527844,1
1.647509753,0.297058507,0.020273685,1
1.310512085,2.641689996,-0.363100057,1
2.912330397,0.519421794,-1.211144132,1
-2.704485937,2.483706524,2.407200764,1
2.653443785,1.030481284,-1.33433004,1
3.141891494,0.417764808,-0.460858156,1
-0.126163697,3.377277939,0.939184706,1
1.828648717,2.029966163,0.825421119,1
3.10128233,3.26801458,1.181872888,0
1.27118268,-0.305746905,-0.714278511,0
-2.005773408,1.954876999,1.81933196,1
1.827237189,1.544405793,1.216074726,0
-0.84331287,2.512515071,0.303288717,1
2.356126069,1.618778839,-0.85009331,1
1.999981559,-0.210403079,0.009774897,0
2.554475645,1.329940832,0.841503743,1
1.339754693,2.042941768,0.393093208,1
1.582524125,1.836541473,0.080709896,0
0.185972921,1.197264426,-0.935572807,0
-1.694125641,1.55003145,0.225693132,0
3.41316201,1.347990824,0.322506828,1
0.700849366,1.948298169,2.280204522,0
1.130302343,2.519646812,0.750182115,1
-0.594018687,2.129803769,1.815789079,0
-0.410996667,3.764587269,1.05114324,0
2.699479739,1.004643485,-1.260038944,1
2.296860958,2.110211346,0.387748243,0
-1.043797084,3.455684089,0.573435908,1
1.269103355,0.294148756,-1.973041215,1
-0.832424936,2.753126975,2.057081898,1
1.592227382,1.170988813,-1.72300192,1
2.461230719,0.782402089,-0.515468398,0
-1.24838455,2.96091055,0.912263755,1
3.32522356,2.671114677,1.171780951,0
0.620304418,0.628986842,-0.708059787,0
2.294655766,1.376432261,0.827329512,1
-0.752150499,2.491563327,0.43461962,1
2.160126074,1.888050179,-0.402652449,1
0.0730667,1.040156998,0.50747067,0
0.064199388,2.531732092,0.833227397,0
-0.087961141,2.06659955,-0.595675796,1
2.794883778,1.724966525,0.329871409,1
1.705596282,2.24717721,-0.665547205,1
0.19699438,0.937940671,0.071154687,0
0.259712874,1.201279014,-1.45180802,0
3.70714192,4.07931855,2.027428607,0
0.661938278,3.280979813,0.341829858,0
-2.75373933,2.764901539,2.158983266,1
0.727744839,0.906743601,-1.768333369,1
2.439975699,1.047126277,0.179966093,1
2.843154046,1.866989706,-1.13731327,0
-0.433780383,1.114150717,0.78820282,1
-0.525520632,2.225869579,0.009145886,1
-0.195552711,3.072877433,0.454301642,1
0.712818017,0.804202422,-1.803812761,1
2.148178429,1.63549049,-0.255127829,0
1.140199556,2.64373469,-0.341691307,1
-1.607490652,2.039301975,1.254926549,1
1.900561013,1.650258145,-1.296721261,1
-1.519012241,3.234994797,0.877511968,1
0.355915975,4.274584921,1.435760045,1
1.650792443,1.361581913,-0.368425301,1
0.894291276,0.790236255,-1.96952679,1
1.77431806,2.723910776,-0.12439458,1
2.126107687,1.724924294,0.410968768,1
0.908152576,2.38691659,-1.075830072,1
1.205644372,2.345135186,-0.376860543,1
2.409753386,0.608119877,-2.411934474,1
1.185598137,0.121823203,-1.481312418,0
0.937793057,0.647311125,-1.965684492,1
-0.150090464,2.944892884,1.792643922,1
0.273071658,2.963183595,0.23993156,1
-0.448709682,1.443392385,0.636155463,1
3.203253831,2.212113403,2.045762277,0
3.074293056,2.026887646,-0.488013025,0
0.311596604,2.096343872,2.389332766,0
0.365502078,2.334547642,-0.773104418,0
-1.595435605,3.310849004,0.648852774,0
3.21771992,2.722055584,1.024736309,1
-1.09782793,1.568792356,1.238502159,0
0.916803941,1.797998342,-0.467212587,0
2.21509122,1.143740424,-0.540769199,0
-1.571778256,3.84956086,2.633058752,0
-0.039488797,1.689381833,-0.746761624,1
1.735217179,0.935348119,-1.521158031,0
-1.766003598,3.348662155,2.292472611,0
-0.920544092,3.513167881,0.578291637,0
-0.495916576,2.553181949,-0.717139613,0
1.692933816,1.476774458,0.799957892,0
2.740665669,0.310522098,-0.863662915,0
-2.339282169,3.259962796,2.221593021,1
1.578769421,2.177211791,0.510227254,1
-1.0052572,2.909130537,0.26525415,1
0.933553381,3.034594725,1.581402832,1
1.659273213,2.89640117,-0.186032051,1
1.403651248,1.499554574,-1.272863021,0
2.402576359,2.683839318,0.485320889,0
0.50382547,0.440619816,-1.381236454,0
1.424686663,1.23546717,-2.419350368,0
-1.569304569,6.615513556,1.243237622,1
-0.434852968,4.199076471,0.988623554,1
0.993358823,1.628493049,-0.857602377,0
2.515703783,0.964187691,-2.208631253,0
1.351166174,2.441641361,-0.623681212,1
1.297791502,3.903165105,0.427090705,0
-1.590126621,3.013315903,2.051737862,1
0.980344627,0.196861226,-1.301770239,0
-1.174070705,2.970867153,-0.097595179,1
-2.82221064,2.293175129,0.97718531,1
-1.32275714,3.184390639,0.293311418,0
-0.09853752,0.769593973,0.762819891,1
