a,b,c,d,e,f,g,y
0.078579901,-0.767413895,0.224416059,0.365700521,0.42673518,-0.186733252,0.21573469,0
2.616057277,0.657698732,1.826627941,0.357470442,0.692651197,2.16990611,1.053793688,0
2.086217411,0.3938936,1.582139861,0.266360704,0.669132581,1.8935733,-0.840796661,0
3.401198939,1.394180062,2.539761956,0.420296042,0.68463131,2.563375081,1.441653903,0
0.018382582,-0.549873194,0.494946445,-0.303852183,0.292486501,0.166577664,-0.890350284,0
-0.370423096,-0.094193669,1.050865338,-0.049667041,0.125068309,-0.087135129,-1.576940901,0
2.63097186,-0.233551245,1.747511852,0.739856672,0.20855537,-1.431432666,-0.089137159,0
-1.500682343,-1.412021907,1.506896332,0.494581664,1.484080971,0.543312759,0.720409452,0
1.055912813,2.082103642,0.130142362,-2.404310928,2.98852079,-1.688867241,-0.781360867,0
0.599927284,-1.171664201,-0.174322431,-0.604686785,0.380718232,0.397560055,-1.3607254,0
0.711881329,-1.404811043,-0.63928696,-0.185624843,0.741024082,0.386869989,-0.880956507,0
2.71685163,-0.334531619,0.701772073,-0.16952437,0.941435936,2.555763243,-0.871560684,0
3.293845584,-0.26908331,1.533789744,0.459358101,0.318746381,-0.885263767,-0.292422385,0
0.43426454,-0.98684397,0.29929167,-0.393511649,-0.253584155,-0.493348897,0.27320343,0
2.629141728,-0.396533848,2.130398294,1.801004449,-1.181852344,-0.639541437,0.13770538,0
1.896597073,1.869733215,2.21039904,-1.447950985,0.528929799,3.013957084,0.6927719,0
1.006402338,-1.312851612,-0.399473851,-0.877877477,0.074163208,-0.294567375,-0.371874141,0
0.876865186,-1.739624032,-0.026873479,0.391275096,-1.557951539,-0.86404952,1.34604778,0
3.064187114,-0.779075895,2.173826391,-1.360972031,1.422668779,2.649389163,0.228501409,0
-0.017284566,-0.319996274,1.065137718,-0.584406805,-0.663852716,-0.637739694,0.188676473,0
4.180322804,-0.094289434,1.897828529,0.929905904,0.435965561,-0.916279193,1.033607997,0
-0.103713697,0.029741717,0.578163394,-1.686118855,-0.51689622,1.97315053,1.484168013,0
0.431515422,-0.841266573,0.671689792,-0.687923643,-0.574625677,-0.487137353,-1.159002133,0
5.233646262,-0.512636736,1.214573718,0.447686251,0.807739814,-0.046752354,0.481804326,0
0.175666053,-0.959471638,0.600343821,0.836613966,-1.325508984,-0.737318485,1.595404297,0
1.282149323,-1.643645677,-0.273066538,-1.561302084,-0.604807773,-0.186717313,-1.381998838,0
1.559857483,-1.933174608,-1.023764539,-0.98695931,0.175307852,-0.432431495,0.398327831,0
1.162658651,-1.202426581,-0.436946212,-1.617869935,0.210185984,-0.511525558,-0.956988332,0
0.301181914,-0.556025866,0.671777132,-0.82180362,-0.455157738,-0.799942766,-0.160663416,0
0.435363369,-2.280945447,-0.214726917,2.078474151,-5.040036844,1.862531611,-0.870023768,0
0.104061754,-0.84931427,0.731425621,0.578272352,-1.427366746,-0.344879406,0.637333329,0
0.85182098,-0.605228811,-1.112486627,-1.764962997,0.017807505,-0.022741629,-0.410124122,0
3.045368468,-1.198872172,1.006644834,1.153929941,-0.939171098,-0.89758722,-0.919305249,0
1.14851565,-1.414626266,-0.318948774,-1.489247319,-0.440300828,-0.406399899,-0.862028974,0
-0.141472741,-0.117126723,1.076360059,-0.576997514,-0.379058679,-0.255931115,-0.848075271,0
2.281938752,-0.449333094,1.150098268,0.876364362,-0.497406979,-1.61843245,1.303747018,0
2.855465477,-0.670385802,1.37067834,0.19817384,0.168986402,-0.66256539,-2.821188857,0
2.225637539,-0.591259218,1.822754574,1.665552503,-1.271794912,-1.091636991,0.494767212,0
0.694199024,-1.425462604,-0.575632446,-0.180003621,0.627520173,0.407260793,-0.437807032,0
-0.105589682,-0.278534403,1.238847142,-0.482514226,-0.685986997,-0.431792177,-0.461464967,0
0.733316352,-1.190113216,-0.004955207,-0.296429429,-0.129880416,-0.793569083,1.135651035,0
-0.109828833,-2.113591617,0.734613215,-1.452849637,1.284614962,0.218574987,-0.913011136,0
2.306652374,0.255445322,2.184587884,0.688421336,0.08043737,-1.37030813,-0.471246763,0
-0.078545815,0.017889602,0.884023506,-0.824104285,-0.044363396,-0.561064054,-0.200240334,0
-1.008311478,1.332748941,1.413257081,-1.452050336,-0.972893242,-0.047308555,-1.937947235,0
0.477248225,-1.282030898,0.642167934,0.001287138,-1.963835678,-0.297171593,-0.44952007,0
1.267284029,-1.722509994,-0.334988014,-1.135241664,-0.338877699,0.02155908,-1.546023139,0
0.347202074,-0.35034211,0.684666635,-1.744766419,-0.485075859,-0.323638189,-1.654639668,1
4.023727027,-1.095586312,1.268654682,1.385625278,-0.78395692,-0.523253329,-0.291232943,0
1.004785593,-1.336157874,-0.283109953,-0.954700834,-0.041929958,-0.166039951,-1.004913217,0
0.194365122,-0.27154478,1.094480041,-1.91772322,-1.463211746,-1.186624654,-0.680801395,1
0.75602755,-0.962644495,0.107794751,-1.551579072,-0.939854097,-1.091961596,1.446022502,1
0.414992558,-0.514616761,0.273354965,-0.699423038,0.261887072,-1.074337685,1.368523651,0
2.725155307,-0.052825914,2.027349473,0.717205917,0.026866343,-1.458074151,-0.645701398,0
1.904000837,0.578009358,2.361839964,1.136651157,0.27981402,-1.496789535,0.209433479,0
3.597332765,-0.624016113,1.470131111,0.114526912,0.110081846,-0.689188335,-1.692372549,0
2.060951967,0.718363541,2.265081325,0.234817833,0.260573555,-1.191691561,-0.409085343,0
1.376202764,-1.723059597,-0.822932263,-1.006385755,0.064707035,-0.502388929,1.173940015,0
1.291446893,0.027566505,1.74742882,0.608572546,0.108914446,-1.565457984,-0.552267048,0
2.949778543,-0.159541332,0.326188101,-2.769755948,-0.468807043,3.059938246,1.679661344,1
-0.575036624,-1.993698684,1.118559229,-1.012814512,0.751644175,0.588798953,-0.848170713,0
1.22052402,0.994983767,3.081807458,0.793954173,-0.17325652,-1.129535117,-2.262292244,0
2.365086293,1.038264127,1.917681232,0.563079371,-0.250758279,-0.60806479,0.183048024,0
-0.240614028,0.033337363,1.281080649,-0.469817684,-0.159388925,-0.474897254,-0.483878091,0
3.162978202,-0.280161409,0.782374068,-0.920560347,0.374087061,1.637412627,0.208227448,0
2.851816753,-0.734747026,0.987269904,0.277772929,0.367136745,-0.999707838,-1.361187526,0
-0.428770295,0.006640356,1.248422713,-0.25403325,-0.153727444,0.193853358,-1.678546999,0
0.627836842,-1.005625609,0.39190082,-0.912050094,-0.699835641,-0.829774563,0.353995771,1
2.698596646,0.458334414,2.537439858,0.671787628,0.011995282,-1.090231597,-1.431001897,0
0.132520522,-0.9538504,0.452530752,0.7771104,-1.243234232,-0.406115954,1.45059534,0
0.012589815,-0.775694499,0.323258835,0.25644799,0.28511243,-0.066725771,0.292507587,0
3.112922166,-0.539228153,0.826586602,-1.178993015,-0.02727421,1.668842817,-0.894223357,0
0.868566004,-1.149722541,-0.107597272,-1.113406599,-0.22170515,-0.299324568,-0.204644352,0
0.132738392,-0.32143054,0.922310764,-0.748618543,-0.123296625,-0.574030807,-0.634998606,0
0.618278,-0.93320738,0.113623918,-0.825788286,-0.176436141,-0.183546745,-0.145474728,0
0.403593927,-1.231152509,0.447151039,0.6592957,-1.491140149,-0.69507719,0.676120308,0
4.603817692,-0.177874469,1.701366234,0.203140421,0.454495245,-0.178396895,-1.02468511,0
-0.288309,0.258690275,1.311680813,-1.102288129,-0.63765381,-1.018493144,0.308964239,0
-0.457503289,0.030878743,1.864302088,-0.78123585,-2.758984973,-1.109336969,0.678797092,1
-1.010040477,1.166011644,1.179462501,-0.852684428,-0.889695486,-0.059561022,-0.768762257,0
0.143729756,-0.626133433,0.842314865,-0.372833031,-0.372788638,-0.30106498,-0.683996444,0
0.410598051,-0.771449939,0.566092286,-0.660745759,-0.253208116,-0.165201272,-0.993184426,0
2.988661911,-0.564761021,1.92076372,1.86504057,-0.910078906,-1.17711007,-0.323760487,0
0.787479208,-1.0515532,0.248027576,-1.406356023,-0.468608282,-0.030626071,-2.245763088,0
-0.309831412,0.03833909,1.220502973,-0.274262739,-0.330835689,-0.600192153,0.025613752,0
1.354999069,-1.684069991,-0.736815879,-1.141179361,-0.065364931,-0.473734059,0.385439894,0
0.085080085,-0.89207882,1.062530933,0.316309871,-2.054431891,-0.603010922,0.355472188,1
1.525749235,-1.85027215,-0.697598839,-1.583736243,-0.405346736,-0.448244788,-0.429617536,0
-0.222096323,-0.023999404,1.142005624,-0.588029991,-0.46022335,-0.322166221,-0.554994037,0
1.006558965,-1.380579059,-0.047859992,-1.148130041,-0.300963365,0.072182199,-2.257468666,0
-0.603403305,0.43053611,1.724805603,-0.757576726,-0.683458544,-0.138797911,-2.00352955,0
0.86703094,-1.125282888,-0.265106624,-1.045813606,-0.18857697,-0.536640133,0.90077249,0
3.41780673,-0.689550598,1.332108919,-0.783699467,-0.302308833,-1.16848863,-2.377434063,0
1.475976735,-1.596852917,-0.711256301,-1.909452152,-0.248546359,-0.745695293,0.116279099,0
1.554889126,-1.940220604,-0.905775329,-1.081807342,0.076522004,-0.314961778,-0.230798531,0
1.382291999,-1.765279512,-0.659985298,-1.14430028,-0.150319405,-0.303990252,-0.292076494,0
-0.366022872,-0.58891563,1.022705218,1.096129868,-1.169647224,-0.104019198,-0.761782599,0
1.220105305,-1.533217222,-0.563970691,-2.120240037,-0.674389568,-0.587411494,0.014336784,0
1.22630711,-1.613415338,-0.371912313,-1.157588695,-0.223687797,-0.111173889,-1.084739141,0
2.960806607,-0.101287094,0.850999986,-0.48326059,0.511956445,1.297931549,1.544936737,0
3.785027496,-0.542149074,0.352319184,-1.070332159,0.475374648,1.617162045,1.229933931,0
0.29543129,-0.479484131,0.806381152,-1.352284956,-0.977815828,-1.051158665,0.09449291,1
-0.901100972,1.543688584,0.583834121,-2.045845927,0.308518391,0.135133861,-0.445598287,0
0.458665248,-0.901846914,0.462643812,-0.39283623,-0.349921719,-0.598140619,0.240008531,0
1.785705651,-0.36958603,1.343381749,-0.296770516,-0.318254569,-2.046841523,0.348662662,0
1.226344098,-2.054400611,-0.432336182,-0.068432693,-1.45522276,-0.216689336,-0.036619649,0
2.711566243,-0.589173149,2.219486922,1.837907921,-1.293365666,-1.15017659,-0.755331984,0
1.343353939,-1.730264865,-0.791271913,-0.819450146,0.182127159,-0.319299728,0.252974977,0
2.448513116,0.433674768,2.502957855,1.020927476,0.206920775,-1.071721533,-1.562833322,0
1.954669113,0.215094055,2.300567347,0.368906085,-0.367527182,-1.501995248,-0.997718436,0
1.02246655,-1.344541058,-0.277216848,-1.054575887,-0.136132193,-0.211023681,-0.968950478,0
0.758625766,-1.166739933,0.068540047,-0.671192352,-0.237892652,-0.395118437,-0.072079371,0
2.563222713,-0.624239832,1.73209779,1.832391286,-1.128621584,-1.499886826,1.223320787,0
-0.906694305,-1.73964269,1.709737854,-0.401008457,0.590598528,0.187782267,-0.431357862,0
3.855354551,-0.607636753,0.741227348,-0.895670462,0.278985794,2.147084138,-0.541626526,0
1.348847487,-0.190751853,1.931702336,0.587402999,-0.176300574,-1.170891568,-2.11686264,0
-0.043861509,-2.114574036,-0.342420151,-1.519633497,0.694070885,0.662604997,0.137943853,0
0.219691939,-1.053970425,0.07227153,0.419932154,0.473014465,0.037149281,0.085354326,0
3.677814467,-1.108675947,0.543758141,0.168554583,0.452221124,-1.309840603,0.174418015,0
1.180599866,-2.623838231,-1.238090624,0.82826462,-3.545727172,1.86463149,-0.339308722,0
0.403607419,-0.652226801,0.476825184,-0.780912915,-0.127854278,-0.31773109,-1.577372914,0
-0.078543862,0.095137465,0.221383623,-1.15704798,-0.957446034,-0.239362762,-0.137613122,0
1.229339518,-2.029708329,-0.345521642,-0.24886196,-1.555899772,-0.197649293,-0.419526031,0
-0.661809763,0.409196202,1.880971023,-0.531450534,-0.791455693,-0.336781215,-1.822393073,0
1.2054268,-2.05973626,-0.361224141,-0.009583598,-1.426945451,-0.081590583,-0.498417203,0
1.469638193,-1.680621322,-0.851431839,-1.431656885,0.055725698,-0.619482059,0.377064738,0
1.474218466,-1.782235668,-0.977985501,-1.272237414,0.199916338,-0.485715626,0.319421908,0
0.99138073,-0.844566086,-0.278689954,-1.849956073,0.378329088,-0.668148888,-0.819209974,0
0.713523299,-0.831646419,0.02108388,-1.091356276,0.294774908,-0.148899418,-1.945160032,0
1.484149055,-1.794395629,-0.866576595,-1.244355275,-0.017581394,-0.51370495,0.328401846,0
0.778970842,-1.695161053,0.021948349,0.697823902,-1.403328548,-0.723920816,1.287416565,0
3.232271694,-0.438505237,1.101566924,0.613452535,0.990127516,-0.614032393,-0.662242117,0
-0.178633211,0.110071089,0.216892394,-0.705090773,-0.731534448,-0.121946686,0.614424226,0
1.610521713,-1.958004185,-1.007469094,-1.194304403,0.047045241,-0.473723324,0.225782904,0
2.600465775,1.007719438,3.094713201,1.226386616,0.13041754,-0.861058941,0.246188078,0
3.007177083,0.193265106,1.417216434,-0.532863857,0.266947435,1.65936859,-0.016549808,0
0.784276729,-0.986396949,0.218388195,-1.499706331,-0.412060603,-0.138189562,-2.001686664,0
3.242915257,-0.481827893,1.18372738,0.364099805,0.444941545,-1.129350704,-0.637715942,0
0.346515168,-0.743921114,0.533059413,-0.281687331,-0.139922539,-0.525837514,-0.403022709,0
1.926338693,0.403051055,1.707448813,-0.134312316,0.20750676,1.904438497,-0.292385807,0
0.897237326,-1.200029784,-0.145811266,-1.057207686,-0.189576924,-0.267491008,-0.244133726,0
0.623322637,-0.821983927,0.327740383,-1.374932385,-0.645166887,-0.721737828,-0.349768913,0
4.119370218,-0.034500257,1.853105095,1.035475407,0.596974206,-0.540457237,1.117215803,0
3.581995846,-1.395457816,0.804362007,1.071956468,-0.928169916,-1.209106566,-0.391041858,0
2.386534758,-0.186352221,2.441764901,1.696626652,-1.269344288,-1.318279287,-0.333847606,0
-0.731793817,0.905414407,0.77049078,-1.034441026,-0.55088168,-0.081110295,-0.929752071,0
0.175341847,-0.472678526,0.811122347,-1.115548016,-0.905287306,-0.889111778,0.103160767,1
0.175756821,-1.057352934,1.03362802,0.537902736,-1.799471739,-0.23024116,-1.353939288,0
0.517183357,-0.879861064,0.27896953,-0.937908778,-0.444698467,-0.500242475,0.207291147,0
4.74768494,-0.318229074,1.606413102,-0.08744685,0.227556761,-0.339835626,-0.349915247,1
0.876995967,-1.134253623,-0.048322216,-1.196391049,-0.200734948,-0.15277606,-1.919198984,1
1.994273905,0.547402616,2.181456122,0.700293068,0.586049862,-1.416793093,-0.486837312,0
0.204503998,-0.6849552,0.625635912,-0.131199005,-0.052480441,-0.263907089,-1.449936174,0
-0.311752982,0.138863799,1.263742405,-0.768917433,-0.55416163,-0.383688285,-1.069907262,0
-0.310754995,-0.222523949,1.148305564,0.021575851,-0.179158165,-0.108231652,-0.542629779,0
-0.003108744,-0.243751275,-0.308640621,-0.505373865,-0.102774938,0.196106779,0.161055918,0
0.347395512,-1.005341664,0.312439619,-0.16674791,-0.074411157,-0.230010987,-0.20755358,0
1.347723229,-1.81479413,-0.955188486,-0.652759364,0.368675151,-0.238429827,0.411373408,0
0.681314114,-1.165778876,-0.050024546,-0.318427056,-0.054958887,-0.759704017,1.177324959,0
0.830949825,-1.06613174,0.276874936,-2.10933534,-1.086104262,-0.303914316,-1.934295975,1
2.237543288,0.203607079,0.768401943,-1.461954998,1.320469968,-1.803349284,-0.937588097,0
-0.101637855,-0.91429304,0.043402151,0.814610118,0.845000059,0.351912956,0.149370644,0
0.991706271,-1.585848647,-0.656946526,-0.866931984,0.162862332,0.053862207,-0.349278343,0
0.542567534,-1.109831899,0.226952366,-0.131251834,-0.075242781,-0.4070846,0.080548459,0
1.045124121,-1.371987297,-0.313694921,-1.014811828,-0.072713087,-0.190601355,-1.00603752,0
2.018423839,0.01055138,1.766752396,1.021272636,0.26390684,-1.546545769,0.887819946,0
2.935159733,0.338996197,1.244704549,-1.325138273,0.218956867,3.08654525,-0.08130406,0
-0.350298871,0.067554698,1.378039494,-0.42715103,-0.582943949,-0.522296423,-0.948989071,0
2.315767784,-0.881489597,1.193903276,2.079935899,-0.671753227,-0.994801905,1.392718964,0
2.826379727,-0.100721611,1.771082608,0.988634156,0.281735529,-1.491841792,1.00468753,0
1.273519279,-1.419575064,-0.830805652,-1.391891337,0.383514929,-0.641800908,0.665670575,0
3.619070769,-0.613781227,1.481216203,-0.060010387,-0.00650557,-0.771915507,-1.633134582,0
1.055124446,-1.71911552,-0.824249285,-0.608989482,0.296182614,0.041949586,0.603865729,0
-0.473878566,0.430922186,1.468795656,-0.664218896,-0.144745461,-0.678092113,-0.477099483,0
0.283107024,-0.523129033,0.526409765,-0.679346767,-0.122260855,-0.43016583,-0.44447423,0
0.251302804,-0.722530923,0.8155456,-0.298234403,-0.375051882,-0.303747419,-0.787986207,0
0.230264244,-0.579121524,0.712953211,-0.522539566,-0.425632705,-0.693683051,0.428963,0
0.572952536,-0.884516254,0.387754166,-1.13395116,-0.512335132,-0.06228235,-1.096102022,0
0.391698698,-0.775782121,0.580676085,-0.629160964,-0.547196002,-0.720975251,0.385644403,0
2.569878543,-0.173603315,2.279472461,1.625602915,-1.252455597,-1.278938346,0.622898201,0
0.648954487,-1.000793957,0.275363663,-0.984110539,-0.363727719,0.01878066,-1.213069071,0
-0.241691775,-0.03154112,1.044883696,-0.378377196,-0.160580013,-0.599185135,0.000586566,0
0.137089256,-0.424654025,0.734172915,-0.53575865,-0.179749054,-0.220918743,-1.477800146,0
0.146945287,-1.064241577,0.973756823,0.731609243,-1.728389292,-0.285142579,-0.31507522,0
3.6648779,0.870987623,1.377690483,0.72924712,0.61904983,0.648235721,-0.092816308,0
-0.132585188,-0.172810119,1.179523679,-0.557456201,-0.636698503,-0.558513725,-1.032196466,0
1.477384574,0.934001632,1.739666599,0.09844761,-0.626210294,-0.489538018,-0.23358323,0
1.015675301,-1.734790365,-0.168727726,-0.318769236,-1.642186094,-0.326064491,-0.441170113,0
0.069422129,-0.523352885,0.56565216,-0.076937141,0.194710465,-0.360734509,-0.322210859,0
2.832731663,-0.554398877,1.284484417,0.186370923,0.30232913,-0.587242781,-1.593304532,0
0.270214231,-0.626259081,0.686490121,-0.558643296,-0.470493879,-0.663568255,-0.214799093,0
-0.635444289,-1.670727193,0.332032381,-1.372908845,0.531431653,1.217201822,-1.289494502,0
2.271666193,0.151330351,1.774377569,0.479703951,0.419773411,-1.78204068,0.038733766,0
-0.003101036,-0.353439379,1.03676241,-0.485821925,-0.5880671,-0.505696376,-1.139855935,0
0.821988652,-1.147375761,-0.185258381,-0.657894675,-0.000965506,-0.664538593,0.971263067,0
0.173483475,-0.561614035,0.733615914,-0.380568002,-0.447909157,-0.678953456,0.6525469,0
2.396756153,0.971362878,1.950073601,-1.214781873,-0.091114556,2.806680706,-0.042106063,0
1.65392221,0.637996035,1.683292114,0.162559994,0.290516378,1.173861934,1.896882614,0
1.350145141,-1.745209027,-0.831667473,-0.779412866,0.188253325,-0.351686513,0.462261866,0
3.42692076,-0.875272172,0.617481195,0.478242196,0.848473383,-1.146242506,0.179310252,0
2.243509727,0.332928174,2.432939899,0.477849898,-0.205346505,-1.074568974,-1.009419196,0
0.211285743,-0.65059759,0.250878082,-0.568317802,0.164198608,0.239245994,-1.71393399,0
2.010871628,0.990712938,2.024270309,-0.110125404,0.168913653,1.400360469,2.151850553,0
2.328277554,-0.388431421,2.212196442,2.011275372,-1.327229523,-1.358700684,0.453857682,0
0.961079419,-1.34869585,-0.286926381,-0.725552777,-0.186422854,-0.670391686,0.942298065,0
0.311690849,-0.823836855,0.712596597,-0.521489964,-0.529202042,-0.347701048,-0.71253946,0
1.633454406,0.45927297,2.463397204,0.685970145,-0.271359599,-1.421546979,-0.031047486,0
1.458548925,1.317217291,0.923652285,-1.528663389,-0.57715988,2.554622594,2.382590107,0
1.641130932,0.797009727,1.613577938,0.392210013,-0.302557088,-0.348805492,-1.12283794,0
0.529874928,-0.883354273,0.040426283,-0.64595801,-0.119553718,-0.633930286,1.184237214,0
0.42935929,-0.758153197,0.380555675,-0.585435976,-0.161227931,-0.358009887,-0.551995159,0
3.859179921,1.609175962,2.563389503,0.683349224,0.046920551,0.334736635,-0.188013879,0
0.295076958,-0.681024793,0.477566047,-0.262552265,-0.233781745,-0.775067203,1.18301914,0
0.637846008,-1.108401626,0.353544712,-0.612989705,-0.354310626,-0.102774125,-1.124332555,0
1.346440734,0.860933755,2.129088122,0.853436733,-0.975042061,1.866942537,1.351597322,0
0.918039292,-1.199542019,-0.236738126,-0.85561322,-0.003803373,-0.701997067,0.74486683,0
3.421792916,-0.161277638,1.530632127,0.068070121,0.046260281,-1.093109552,0.577789113,0
-0.376633729,0.246197008,0.33521651,-0.561176035,-0.656255828,0.034221102,0.470048564,0
0.219766606,-0.52894198,0.905033455,-1.027147832,-0.768706199,-0.259686669,-1.539988806,0
1.319913673,-1.501636648,-0.385617939,-2.065936745,-0.802744772,-0.6674919,-0.730477566,0
0.442414465,-0.897601089,0.185218748,-0.162071276,0.069136802,-0.662544813,1.026386899,0
0.794604137,-1.484810776,-0.137660942,-0.063918689,-1.528427114,-0.539928895,1.365715647,0
0.158631309,-0.357400879,0.9351119,-1.226377144,-0.985145653,-1.002578281,0.141917281,1
1.848734421,0.426530138,2.536759744,0.702835725,-0.136943545,-1.156964253,-0.782460505,0
0.274200705,-0.677924826,0.401192937,-0.39519272,-0.282583781,-0.842506659,1.487314457,0
0.41893685,-0.664515487,0.533352403,-1.228534046,-1.03815358,-1.277153659,1.764976232,1
1.221055856,-1.226009528,-0.131681946,-2.607374414,-0.960752201,-0.796379395,-1.163528152,0
2.779182547,-0.348586066,0.714997954,-1.02984387,0.164414705,1.442327021,0.241342318,0
0.284753156,-2.847695726,0.084318774,-1.070404525,1.086989388,0.219181738,0.151907152,0
-0.236189253,-0.22828386,1.288182354,-0.408968707,-0.742413108,-0.350118612,-0.375089371,0
3.004678674,-0.249880915,1.485168422,0.8592921,0.487172928,-1.12676139,0.529431103,0
2.831949346,-0.690920912,1.608303219,1.700842723,-1.122320341,-1.411744962,1.499551413,0
-0.128962805,-0.193956942,1.014780637,-0.607851169,-0.557015845,-0.72310329,0.712668132,0
-0.68397272,0.364564066,0.684438565,0.002411711,1.342964423,-0.204442146,-0.018503828,0
0.490182141,0.505249116,1.127743386,0.434944652,0.996082559,1.963906479,0.447998879,0
2.567904514,0.224609479,2.505647455,2.085303924,-1.137848821,-1.019253011,1.936273453,0
0.367942087,-0.76103922,0.563271335,-0.837301017,-0.411237199,-0.198213213,-0.868486603,0
1.855845523,0.284672678,2.401970094,0.6834714,-0.186226866,-1.101595039,-0.777510291,0
2.696223085,0.399881774,2.036459532,0.625484067,0.83103538,-1.378203887,-0.603442745,0
0.014904798,0.19121712,0.704769536,-1.692101625,0.167373742,-1.360413536,1.683447657,1
0.425062768,-0.882005722,0.222160361,-0.285100074,-0.163842327,-0.770533832,1.342442882,0
1.851063241,1.033680315,1.490963189,-1.394640675,0.827689754,1.126560435,0.626157727,0
2.116020727,0.400419413,1.573505194,0.571408725,1.312423871,-0.808497919,-0.418918156,0
2.54814993,0.339398215,1.76603256,-0.288381877,0.161571185,1.875325655,-0.022712691,0
0.612868625,-0.966942176,0.285656109,-1.195002667,-0.432694714,0.058478186,-1.964032474,0
-0.628646668,0.547412311,1.283021222,-0.503618886,0.232598768,-0.726010638,0.851538086,0
1.504100814,-0.716253538,1.423903239,1.310537167,-1.297527724,-1.299288366,-0.345812583,0
1.581645043,1.054479752,1.706830044,-0.928845775,0.781482371,1.173392742,-0.47750002,0
2.976846668,-0.244803041,1.624664305,0.928184189,0.381676968,-1.363033357,0.098279886,0
0.903968137,-1.395916411,-0.416551191,-0.646411968,0.041489129,-0.481343464,0.721197253,0
2.371994522,0.03110065,2.261483379,0.951874906,0.054765583,-1.082571808,-1.051445414,0
-0.168490141,-0.522791331,1.039122242,0.448614099,-1.523354312,-0.704582254,1.065516553,0
-0.268459182,-0.714703146,0.376731661,0.629579841,0.644260982,0.45967821,-0.563230349,0
2.66363731,0.408906254,2.305892005,1.111072144,0.336758608,-1.167405253,1.256487555,0
4.345017427,-1.163652033,1.042639956,0.903244813,-1.064408412,-0.615516843,0.811593394,1
1.123299065,-1.071762809,-1.27006472,-2.619643356,-1.111496094,-0.244719109,0.335925379,0
0.847115349,-1.292785876,-0.31132943,-0.52875357,0.035031972,-0.537586762,0.930505705,0
0.424484226,-1.26218708,0.411139922,0.223124939,-1.463656123,0.157143329,-0.748738245,0
2.420782668,0.085535274,0.913697804,-0.754228841,0.377742856,1.456429989,0.426857447,0
-0.070020707,-2.363990177,-0.715324593,-1.350186658,0.952194662,0.962043226,0.129197248,0
3.578887301,-0.805634828,0.825742041,0.529922477,0.67263076,-0.919266496,0.061220691,0
4.889826374,0.102777441,2.227196895,1.870220828,-0.159845418,1.290725717,0.403680852,0
2.685515958,0.560781884,2.39823166,1.256088115,0.396069021,-1.175188337,1.091839338,0
1.228535818,0.481440562,2.568428993,2.658359725,-0.467557793,-0.392731165,-0.816203775,0
2.246526925,0.822141941,2.119565,0.180669364,1.072112794,-1.799606661,-0.455775767,0
2.071729695,0.34759041,1.75894104,-1.367076402,-0.624992513,0.96523865,0.204857913,1
1.402749907,-0.097479644,1.57330997,0.355188549,0.067079253,-1.666290456,0.118563267,0
-0.670632272,0.621175914,0.518331539,-0.888749255,-0.756798589,0.25395347,0.361754059,0
0.996240909,-1.395457935,-0.164486634,-1.10524906,-0.080381245,0.137497326,-2.287146085,0
0.714044962,-1.220778522,-0.391389468,-0.526463459,0.409405628,0.070637916,-0.119307611,0
-0.626394519,-0.132961457,0.894374032,0.57067071,0.421606259,0.252437827,-1.150689388,0
3.004050371,-0.175848769,1.490892681,0.044217186,-0.017030868,-1.234976186,0.877390906,0
1.049338518,-1.299177404,-0.452905479,-1.543501309,-0.441216375,-0.70373833,1.000522498,0
0.460233779,-0.945986827,0.386470438,-0.483261086,-0.375295178,-0.587299123,0.288185732,0
2.454532171,-0.119987709,1.77477264,0.899508052,0.726884946,-0.964739318,-1.17462738,0
7.03156028,1.151183243,2.79827119,1.334501445,0.172079613,4.656961939,2.80191458,0
0.987243425,0.759743511,2.112694981,0.684133316,0.430177356,-1.535548292,-0.217503949,0
0.41101868,-0.87167036,0.218166674,-0.215030067,-0.089154692,-0.739710899,1.316566334,0
2.171595925,0.355642444,2.326524869,0.644130189,-0.129145925,-1.488356114,-0.336030506,0
1.885639301,0.183521897,2.075256123,0.832723773,0.079389874,-1.396589279,-0.481948159,0
1.507307443,-1.908127495,1.033444391,-0.591769269,1.857477458,-0.912189956,0.524628266,0
2.675944671,0.145361445,2.201391872,0.399813808,-0.233720996,-1.523212681,0.232008773,0
1.305246234,-1.469978421,1.108032446,-0.365757477,2.096654681,3.145763938,-0.075993244,0
1.041404282,-1.214439906,-0.395306684,-1.451430015,0.106136588,-0.376425405,-0.893901265,0
0.39902283,-0.976996164,0.037058145,0.123173179,0.202233714,-0.617431367,2.05423638,0
2.86325871,-0.564579526,0.114054563,-0.888733723,0.642370733,1.973480085,1.103446716,0
-0.160601665,-0.630404464,1.10415016,0.414364831,-1.928511926,-0.697529033,1.14750535,0
1.159363078,-1.99226295,-0.591662113,0.056302256,-1.192616009,-0.239631802,-0.024256335,0
0.676771973,-1.205757391,-0.22412784,-0.723640788,0.463292866,0.435341426,-2.253070738,0
-0.147358043,-0.225817076,1.324812259,-0.441490588,-0.581579741,-0.231250683,-2.197331162,0
2.679458416,-0.023145553,1.751836067,1.176994866,0.474346373,-1.313810009,1.062915014,0
-0.270786655,-0.390959999,1.184681659,0.588193108,-1.646268781,-0.720364844,0.266700795,0
0.962969833,-1.804721785,-0.008099698,-0.019130849,-1.550590011,0.050192172,-1.004592016,0
